frame, lambda, x, y
2.241000000000000000e+03,5.069685022958937415e-01,3.292006406819528053e+01,4.029243768811348758e+01
2.242000000000000000e+03,5.070844795474381828e-01,3.293316449112479916e+01,4.031173805880920469e+01
2.243000000000000000e+03,5.072004385928402526e-01,3.294626225886830895e+01,4.033104032181010012e+01
2.244000000000000000e+03,5.073163794704208529e-01,3.295935737051826919e+01,4.035034447706048866e+01
2.245000000000000000e+03,5.074323022184553666e-01,3.297244982516797762e+01,4.036965052450338476e+01
2.246000000000000000e+03,5.075482068751895337e-01,3.298553962191107303e+01,4.038895846408102130e+01
2.247000000000000000e+03,5.076640934788234638e-01,3.299862675984217475e+01,4.040826829573440193e+01
2.248000000000000000e+03,5.077799620675232939e-01,3.301171123805623608e+01,4.042758001940379842e+01
2.249000000000000000e+03,5.078958126794081984e-01,3.302479305564927614e+01,4.044689363502781987e+01
2.250000000000000000e+03,5.080116453525708176e-01,3.303787221171757693e+01,4.046620914254467039e+01
2.251000000000000000e+03,5.081274601250569400e-01,3.305094870535833707e+01,4.048552654189119693e+01
2.252000000000000000e+03,5.082432570348675016e-01,3.306402253566946570e+01,4.050484583300293906e+01
2.253000000000000000e+03,5.083590361199789021e-01,3.307709370174920593e+01,4.052416701581502423e+01
2.254000000000000000e+03,5.084747974183195796e-01,3.309016220269671749e+01,4.054349009026115880e+01
2.255000000000000000e+03,5.085905409677822231e-01,3.310322803761184218e+01,4.056281505627390516e+01
2.256000000000000000e+03,5.087062668062188875e-01,3.311629120559492634e+01,4.058214191378498725e+01
2.257000000000000000e+03,5.088219749714463225e-01,3.312935170574705523e+01,4.060147066272505612e+01
2.258000000000000000e+03,5.089376655012393114e-01,3.314240953716997495e+01,4.062080130302375380e+01
2.259000000000000000e+03,5.090533384333399969e-01,3.315546469896612791e+01,4.064013383460940076e+01
2.260000000000000000e+03,5.091689938054452247e-01,3.316851719023849654e+01,4.065946825740973480e+01
2.261000000000000000e+03,5.092846316552177566e-01,3.318156701009088039e+01,4.067880457135101580e+01
2.262000000000000000e+03,5.094002520202791651e-01,3.319461415762758350e+01,4.069814277635876465e+01
2.263000000000000000e+03,5.095158549382186042e-01,3.320765863195359913e+01,4.071748287235749331e+01
2.264000000000000000e+03,5.096314404465789316e-01,3.322070043217476609e+01,4.073682485927015051e+01
2.265000000000000000e+03,5.097470085828745834e-01,3.323373955739715768e+01,4.075616873701955711e+01
2.266000000000000000e+03,5.098625593845751425e-01,3.324677600672796274e+01,4.077551450552669365e+01
2.267000000000000000e+03,5.099780928891139986e-01,3.325980977927481774e+01,4.079486216471183013e+01
2.268000000000000000e+03,5.100936091338856837e-01,3.327284087414592051e+01,4.081421171449427021e+01
2.269000000000000000e+03,5.102091081562496466e-01,3.328586929045032861e+01,4.083356315479211673e+01
2.270000000000000000e+03,5.103245899935265895e-01,3.329889502729758277e+01,4.085291648552253463e+01
2.271000000000000000e+03,5.104400546829986896e-01,3.331191808379795560e+01,4.087227170660171538e+01
2.272000000000000000e+03,5.105555022619100436e-01,3.332493845906236629e+01,4.089162881794468518e+01
2.273000000000000000e+03,5.106709327674682219e-01,3.333795615220238062e+01,4.091098781946550389e+01
2.274000000000000000e+03,5.107863462368431584e-01,3.335097116233026071e+01,4.093034871107717265e+01
2.275000000000000000e+03,5.109017427071680384e-01,3.336398348855883000e+01,4.094971149269174759e+01
2.276000000000000000e+03,5.110171222155390769e-01,3.337699313000155144e+01,4.096907616422027587e+01
2.277000000000000000e+03,5.111324847990114106e-01,3.339000008577266954e+01,4.098844272557266777e+01
2.278000000000000000e+03,5.112478304946079799e-01,3.340300435498706833e+01,4.100781117665771092e+01
2.279000000000000000e+03,5.113631593393119790e-01,3.341600593676005815e+01,4.102718151738355346e+01
2.280000000000000000e+03,5.114784713700674113e-01,3.342900483020788727e+01,4.104655374765690823e+01
2.281000000000000000e+03,5.115937666237849735e-01,3.344200103444731553e+01,4.106592786738367096e+01
2.282000000000000000e+03,5.117090451373366156e-01,3.345499454859573518e+01,4.108530387646865734e+01
2.283000000000000000e+03,5.118243069475555407e-01,3.346798537177122057e+01,4.110468177481581620e+01
2.284000000000000000e+03,5.119395520912438657e-01,3.348097350309251397e+01,4.112406156232775345e+01
2.285000000000000000e+03,5.120547806051601869e-01,3.349395894167890475e+01,4.114344323890647104e+01
2.286000000000000000e+03,5.121699925260301267e-01,3.350694168665042127e+01,4.116282680445263509e+01
2.287000000000000000e+03,5.122851878905378964e-01,3.351992173712787348e+01,4.118221225886586723e+01
2.288000000000000000e+03,5.124003667353369540e-01,3.353289909223244791e+01,4.120159960204496485e+01
2.289000000000000000e+03,5.125155290970441202e-01,3.354587375108603453e+01,4.122098883388783719e+01
2.290000000000000000e+03,5.126306750122343603e-01,3.355884571281133333e+01,4.124037995429095815e+01
2.291000000000000000e+03,5.127458045174476675e-01,3.357181497653169799e+01,4.125977296314987086e+01
2.292000000000000000e+03,5.128609176491903954e-01,3.358478154137080907e+01,4.127916786035958552e+01
2.293000000000000000e+03,5.129760144439314828e-01,3.359774540645329211e+01,4.129856464581364150e+01
2.294000000000000000e+03,5.130910949381016772e-01,3.361070657090429847e+01,4.131796331940466160e+01
2.295000000000000000e+03,5.132061591680942003e-01,3.362366503384973271e+01,4.133736388102419568e+01
2.296000000000000000e+03,5.133212071702736301e-01,3.363662079441603936e+01,4.135676633056294094e+01
2.297000000000000000e+03,5.134362389809576932e-01,3.364957385173025983e+01,4.137617066791055009e+01
2.298000000000000000e+03,5.135512546364381370e-01,3.366252420492025266e+01,4.139557689295553899e+01
2.299000000000000000e+03,5.136662541729607456e-01,3.367547185311433822e+01,4.141498500558554952e+01
2.300000000000000000e+03,5.137812376267433256e-01,3.368841679544164691e+01,4.143439500568713640e+01
2.301000000000000000e+03,5.138962050339658250e-01,3.370135903103177810e+01,4.145380689314594491e+01
2.302000000000000000e+03,5.140111564307677794e-01,3.371429855901514827e+01,4.147322066784646921e+01
2.303000000000000000e+03,5.141260918532559732e-01,3.372723537852270681e+01,4.149263632967227267e+01
2.304000000000000000e+03,5.142410113375024405e-01,3.374016948868606391e+01,4.151205387850592388e+01
2.305000000000000000e+03,5.143559149195453539e-01,3.375310088863736269e+01,4.153147331422911037e+01
2.306000000000000000e+03,5.144708026353804753e-01,3.376602957750963441e+01,4.155089463672222649e+01
2.307000000000000000e+03,5.145856745209723693e-01,3.377895555443632247e+01,4.157031784586500578e+01
2.308000000000000000e+03,5.147005306122478530e-01,3.379187881855173003e+01,4.158974294153575357e+01
2.309000000000000000e+03,5.148153709451039894e-01,3.380479936899052262e+01,4.160916992361226363e+01
2.310000000000000000e+03,5.149301955553927668e-01,3.381771720488825395e+01,4.162859879197087309e+01
2.311000000000000000e+03,5.150450044789386395e-01,3.383063232538106035e+01,4.164802954648721567e+01
2.312000000000000000e+03,5.151597977515265381e-01,3.384354472960555427e+01,4.166746218703589477e+01
2.313000000000000000e+03,5.152745754089089747e-01,3.385645441669914391e+01,4.168689671349049064e+01
2.314000000000000000e+03,5.153893374867994925e-01,3.386936138579982725e+01,4.170633312572346796e+01
2.315000000000000000e+03,5.155040840208809927e-01,3.388226563604627017e+01,4.172577142360649560e+01
2.316000000000000000e+03,5.156188150467949649e-01,3.389516716657777806e+01,4.174521160701002032e+01
2.317000000000000000e+03,5.157335306001537001e-01,3.390806597653423893e+01,4.176465367580370724e+01
2.318000000000000000e+03,5.158482307165312974e-01,3.392096206505619449e+01,4.178409762985610598e+01
2.319000000000000000e+03,5.159629154314674393e-01,3.393385543128488990e+01,4.180354346903478557e+01
2.320000000000000000e+03,5.160775847804688343e-01,3.394674607436210323e+01,4.182299119320637715e+01
2.321000000000000000e+03,5.161922387990007799e-01,3.395963399343038702e+01,4.184244080223640339e+01
2.322000000000000000e+03,5.163068775225019280e-01,3.397251918763269174e+01,4.186189229598961958e+01
2.323000000000000000e+03,5.164215009863721839e-01,3.398540165611299102e+01,4.188134567432938837e+01
2.324000000000000000e+03,5.165361092259753706e-01,3.399828139801535087e+01,4.190080093711867448e+01
2.325000000000000000e+03,5.166507022766424484e-01,3.401115841248498128e+01,4.192025808421891497e+01
2.326000000000000000e+03,5.167652801736688506e-01,3.402403269866751856e+01,4.193971711549073689e+01
2.327000000000000000e+03,5.168798429523170368e-01,3.403690425570912481e+01,4.195917803079395014e+01
2.328000000000000000e+03,5.169943906478123852e-01,3.404977308275681480e+01,4.197864082998706436e+01
2.329000000000000000e+03,5.171089232953476333e-01,3.406263917895810778e+01,4.199810551292786442e+01
2.330000000000000000e+03,5.172234409300815461e-01,3.407550254346111984e+01,4.201757207947311912e+01
2.331000000000000000e+03,5.173379435871344745e-01,3.408836317541468475e+01,4.203704052947844616e+01
2.332000000000000000e+03,5.174524313015955723e-01,3.410122107396826863e+01,4.205651086279864614e+01
2.333000000000000000e+03,5.175669041085244615e-01,3.411407623827190605e+01,4.207598307928745385e+01
2.334000000000000000e+03,5.176813620429341345e-01,3.412692866747629239e+01,4.209545717879763060e+01
2.335000000000000000e+03,5.177958051398150463e-01,3.413977836073275540e+01,4.211493316118104246e+01
2.336000000000000000e+03,5.179102334341164626e-01,3.415262531719334760e+01,4.213441102628835466e+01
2.337000000000000000e+03,5.180246469607586723e-01,3.416546953601049097e+01,4.215389077396960715e+01
2.338000000000000000e+03,5.181390457546228845e-01,3.417831101633758095e+01,4.217337240407345433e+01
2.339000000000000000e+03,5.182534298505594439e-01,3.419114975732842510e+01,4.219285591644783295e+01
2.340000000000000000e+03,5.183677992833843895e-01,3.420398575813744202e+01,4.221234131093967790e+01
2.341000000000000000e+03,5.184821540878782331e-01,3.421681901791985325e+01,4.223182858739478718e+01
2.342000000000000000e+03,5.185964942987899562e-01,3.422964953583120717e+01,4.225131774565839038e+01
2.343000000000000000e+03,5.187108199508332351e-01,3.424247731102809666e+01,4.227080878557413257e+01
2.344000000000000000e+03,5.188251310786878845e-01,3.425530234266735619e+01,4.229030170698521829e+01
2.345000000000000000e+03,5.189394277169994130e-01,3.426812462990679364e+01,4.230979650973343809e+01
2.346000000000000000e+03,5.190537099003835753e-01,3.428094417190437326e+01,4.232929319366022725e+01
2.347000000000000000e+03,5.191679776634171573e-01,3.429376096781923167e+01,4.234879175860526601e+01
2.348000000000000000e+03,5.192822310406460806e-01,3.430657501681085364e+01,4.236829220440773014e+01
2.349000000000000000e+03,5.193964700665800738e-01,3.431938631803932083e+01,4.238779453090585037e+01
2.350000000000000000e+03,5.195106947757014426e-01,3.433219487066538278e+01,4.240729873793673477e+01
2.351000000000000000e+03,5.196249052024547455e-01,3.434500067385037170e+01,4.242680482533663167e+01
2.352000000000000000e+03,5.197391013812483473e-01,3.435780372675652927e+01,4.244631279294051041e+01
2.353000000000000000e+03,5.198532833464613034e-01,3.437060402854628194e+01,4.246582264058292822e+01
2.354000000000000000e+03,5.199674511324451354e-01,3.438340157838285904e+01,4.248533436809714203e+01
2.355000000000000000e+03,5.200816047735032921e-01,3.439619637543039943e+01,4.250484797531513692e+01
2.356000000000000000e+03,5.201957443039191276e-01,3.440898841885318404e+01,4.252436346206865636e+01
2.357000000000000000e+03,5.203098697579360277e-01,3.442177770781653834e+01,4.254388082818770300e+01
2.358000000000000000e+03,5.204239811697687346e-01,3.443456424148600803e+01,4.256340007350206633e+01
2.359000000000000000e+03,5.205380785735927995e-01,3.444734801902825438e+01,4.258292119783983765e+01
2.360000000000000000e+03,5.206521620035584608e-01,3.446012903961002394e+01,4.260244420102882401e+01
2.361000000000000000e+03,5.207662314937777648e-01,3.447290730239909351e+01,4.262196908289532615e+01
2.362000000000000000e+03,5.208802870783325600e-01,3.448568280656380125e+01,4.264149584326491293e+01
2.363000000000000000e+03,5.209943287912650600e-01,3.449845555127289742e+01,4.266102448196222241e+01
2.364000000000000000e+03,5.211083566665973832e-01,3.451122553569586415e+01,4.268055499881100445e+01
2.365000000000000000e+03,5.212223707383089044e-01,3.452399275900287989e+01,4.270008739363384365e+01
2.366000000000000000e+03,5.213363710403444706e-01,3.453675722036479812e+01,4.271962166625228008e+01
2.367000000000000000e+03,5.214503576066278345e-01,3.454951891895281335e+01,4.273915781648734225e+01
2.368000000000000000e+03,5.215643304710392281e-01,3.456227785393902963e+01,4.275869584415866598e+01
2.369000000000000000e+03,5.216782896674316827e-01,3.457503402449606966e+01,4.277823574908509130e+01
2.370000000000000000e+03,5.217922352296237021e-01,3.458778742979709619e+01,4.279777753108457716e+01
2.371000000000000000e+03,5.219061671914025924e-01,3.460053806901599671e+01,4.281732118997398828e+01
2.372000000000000000e+03,5.220200855865214651e-01,3.461328594132721292e+01,4.283686672556937935e+01
2.373000000000000000e+03,5.221339904487004580e-01,3.462603104590591840e+01,4.285641413768561137e+01
2.374000000000000000e+03,5.222478818116328414e-01,3.463877338192766331e+01,4.287596342613698397e+01
2.375000000000000000e+03,5.223617597089731390e-01,3.465151294856912756e+01,4.289551459073618389e+01
2.376000000000000000e+03,5.224756241743478968e-01,3.466424974500678502e+01,4.291506763129591207e+01
2.377000000000000000e+03,5.225894752413490219e-01,3.467698377041858038e+01,4.293462254762692965e+01
2.378000000000000000e+03,5.227033129435364467e-01,3.468971502398262885e+01,4.295417933953958567e+01
2.379000000000000000e+03,5.228171373144402390e-01,3.470244350487762119e+01,4.297373800684331968e+01
2.380000000000000000e+03,5.229309483875546061e-01,3.471516921228306529e+01,4.299329854934637751e+01
2.381000000000000000e+03,5.230447461963465550e-01,3.472789214537898062e+01,4.301286096685613103e+01
2.382000000000000000e+03,5.231585307742461222e-01,3.474061230334611139e+01,4.303242525917904260e+01
2.383000000000000000e+03,5.232723021546561437e-01,3.475332968536557132e+01,4.305199142612066510e+01
2.384000000000000000e+03,5.233860603709435955e-01,3.476604429061939783e+01,4.307155946748551401e+01
2.385000000000000000e+03,5.234998054564471426e-01,3.477875611829002622e+01,4.309112938307720242e+01
2.386000000000000000e+03,5.236135374444683688e-01,3.479146516756073026e+01,4.311070117269819946e+01
2.387000000000000000e+03,5.237272563682860982e-01,3.480417143761506082e+01,4.313027483615053370e+01
2.388000000000000000e+03,5.238409622611378547e-01,3.481687492763747116e+01,4.314985037323483397e+01
2.389000000000000000e+03,5.239546551562350718e-01,3.482957563681291191e+01,4.316942778375086220e+01
2.390000000000000000e+03,5.240683350867568757e-01,3.484227356432698031e+01,4.318900706749758456e+01
2.391000000000000000e+03,5.241820020858497520e-01,3.485496870936592728e+01,4.320858822427285872e+01
2.392000000000000000e+03,5.242956561866255472e-01,3.486766107111652957e+01,4.322817125387371107e+01
2.393000000000000000e+03,5.244092974221734593e-01,3.488035064876623892e+01,4.324775615609613055e+01
2.394000000000000000e+03,5.245229258255451610e-01,3.489303744150304709e+01,4.326734293073540272e+01
2.395000000000000000e+03,5.246365414297622376e-01,3.490572144851569192e+01,4.328693157758554833e+01
2.396000000000000000e+03,5.247501442678117467e-01,3.491840266899340861e+01,4.330652209643986339e+01
2.397000000000000000e+03,5.248637343726525462e-01,3.493108110212619977e+01,4.332611448709043600e+01
2.398000000000000000e+03,5.249773117772140729e-01,3.494375674710443747e+01,4.334570874932880713e+01
2.399000000000000000e+03,5.250908765143940116e-01,3.495642960311917591e+01,4.336530488294553720e+01
2.400000000000000000e+03,5.252044286170548526e-01,3.496909966936230774e+01,4.338490288772979397e+01
2.401000000000000000e+03,5.253179681180281113e-01,3.498176694502620876e+01,4.340450276347009861e+01
2.402000000000000000e+03,5.254314950501223214e-01,3.499443142930360295e+01,4.342410450995441806e+01
2.403000000000000000e+03,5.255450094461066035e-01,3.500709312138825879e+01,4.344370812696904949e+01
2.404000000000000000e+03,5.256585113387207686e-01,3.501975202047427871e+01,4.346331361429989215e+01
2.405000000000000000e+03,5.257720007606788704e-01,3.503240812575646856e+01,4.348292097173166582e+01
2.406000000000000000e+03,5.258854777446555495e-01,3.504506143643019556e+01,4.350253019904832996e+01
2.407000000000000000e+03,5.259989423233016881e-01,3.505771195169150900e+01,4.352214129603276405e+01
2.408000000000000000e+03,5.261123945292330850e-01,3.507035967073699823e+01,4.354175426246690961e+01
2.409000000000000000e+03,5.262258343950396711e-01,3.508300459276392047e+01,4.356136909813191238e+01
2.410000000000000000e+03,5.263392619532741845e-01,3.509564671697015825e+01,4.358098580280781675e+01
2.411000000000000000e+03,5.264526772364658269e-01,3.510828604255401331e+01,4.360060437627398500e+01
2.412000000000000000e+03,5.265660802771057192e-01,3.512092256871469687e+01,4.362022481830853593e+01
2.413000000000000000e+03,5.266794711076602242e-01,3.513355629465183227e+01,4.363984712868882809e+01
2.414000000000000000e+03,5.267928497605630644e-01,3.514618721956572500e+01,4.365947130719130342e+01
2.415000000000000000e+03,5.269062162682166539e-01,3.515881534265724184e+01,4.367909735359142331e+01
2.416000000000000000e+03,5.270195706629954291e-01,3.517144066312783934e+01,4.369872526766385334e+01
2.417000000000000000e+03,5.271329129772412969e-01,3.518406318017970591e+01,4.371835504918210091e+01
2.418000000000000000e+03,5.272462432432656332e-01,3.519668289301539232e+01,4.373798669791904103e+01
2.419000000000000000e+03,5.273595614933521691e-01,3.520929980083841571e+01,4.375762021364625554e+01
2.420000000000000000e+03,5.274728677597499971e-01,3.522191390285262713e+01,4.377725559613464412e+01
2.421000000000000000e+03,5.275861620746818970e-01,3.523452519826259532e+01,4.379689284515413306e+01
2.422000000000000000e+03,5.276994444703398957e-01,3.524713368627333665e+01,4.381653196047390253e+01
2.423000000000000000e+03,5.278127149788834904e-01,3.525973936609074144e+01,4.383617294186185376e+01
2.424000000000000000e+03,5.279259736324435348e-01,3.527234223692114057e+01,4.385581578908512768e+01
2.425000000000000000e+03,5.280392204631260133e-01,3.528494229797140491e+01,4.387546050191017599e+01
2.426000000000000000e+03,5.281524555029941670e-01,3.529753954844920827e+01,4.389510708010212880e+01
2.427000000000000000e+03,5.282656787840926960e-01,3.531013398756270760e+01,4.391475552342540567e+01
2.428000000000000000e+03,5.283788903384314395e-01,3.532272561452064252e+01,4.393440583164355218e+01
2.429000000000000000e+03,5.284920901979949237e-01,3.533531442853243476e+01,4.395405800451907652e+01
2.430000000000000000e+03,5.286052783947323697e-01,3.534790042880803895e+01,4.397371204181366977e+01
2.431000000000000000e+03,5.287184549605647987e-01,3.536048361455814870e+01,4.399336794328792877e+01
2.432000000000000000e+03,5.288316199273842555e-01,3.537306398499384841e+01,4.401302570870182507e+01
2.433000000000000000e+03,5.289447733270539187e-01,3.538564153932699696e+01,4.403268533781410810e+01
2.434000000000000000e+03,5.290579151914037714e-01,3.539821627677001459e+01,4.405234683038278121e+01
2.435000000000000000e+03,5.291710455522438128e-01,3.541078819653579757e+01,4.407201018616510879e+01
2.436000000000000000e+03,5.292841644413361912e-01,3.542335729783821563e+01,4.409167540491682047e+01
2.437000000000000000e+03,5.293972718904319530e-01,3.543592357989126640e+01,4.411134248639347533e+01
2.438000000000000000e+03,5.295103679312457290e-01,3.544848704190982858e+01,4.413101143034928242e+01
2.439000000000000000e+03,5.296234525954574002e-01,3.546104768310937772e+01,4.415068223653764079e+01
2.440000000000000000e+03,5.297365259147277516e-01,3.547360550270598623e+01,4.417035490471090498e+01
2.441000000000000000e+03,5.298495879206798209e-01,3.548616049991608179e+01,4.419002943462096766e+01
2.442000000000000000e+03,5.299626386449097781e-01,3.549871267395708685e+01,4.420970582601821519e+01
2.443000000000000000e+03,5.300756781189872591e-01,3.551126202404682886e+01,4.422938407865238020e+01
2.444000000000000000e+03,5.301887063744507023e-01,3.552380854940363264e+01,4.424906419227252741e+01
2.445000000000000000e+03,5.303017234428036852e-01,3.553635224924668989e+01,4.426874616662637152e+01
2.446000000000000000e+03,5.304147293555332432e-01,3.554889312279549785e+01,4.428843000146106590e+01
2.447000000000000000e+03,5.305277241440858882e-01,3.556143116927039216e+01,4.430811569652267679e+01
2.448000000000000000e+03,5.306407078398832633e-01,3.557396638789228405e+01,4.432780325155628276e+01
2.449000000000000000e+03,5.307536804743188119e-01,3.558649877788247551e+01,4.434749266630635844e+01
2.450000000000000000e+03,5.308666420787555573e-01,3.559902833846303594e+01,4.436718394051629133e+01
2.451000000000000000e+03,5.309795926845269909e-01,3.561155506885675948e+01,4.438687707392831072e+01
2.452000000000000000e+03,5.310925323229406247e-01,3.562407896828670317e+01,4.440657206628432618e+01
2.453000000000000000e+03,5.312054610252732179e-01,3.563660003597676962e+01,4.442626891732489725e+01
2.454000000000000000e+03,5.313183788227727744e-01,3.564911827115143694e+01,4.444596762678976631e+01
2.455000000000000000e+03,5.314312857466569895e-01,3.566163367303580856e+01,4.446566819441768104e+01
2.456000000000000000e+03,5.315441818281149144e-01,3.567414624085544972e+01,4.448537061994672825e+01
2.457000000000000000e+03,5.316570670983132851e-01,3.568665597383664334e+01,4.450507490311392900e+01
2.458000000000000000e+03,5.317699415883809788e-01,3.569916287120612708e+01,4.452478104365554401e+01
2.459000000000000000e+03,5.318828053294235580e-01,3.571166693219146282e+01,4.454448904130670428e+01
2.460000000000000000e+03,5.319956583525156102e-01,3.572416815602074536e+01,4.456419889580163840e+01
2.461000000000000000e+03,5.321085006887048552e-01,3.573666654192250292e+01,4.458391060687395679e+01
2.462000000000000000e+03,5.322213323690114795e-01,3.574916208912598847e+01,4.460362417425626091e+01
2.463000000000000000e+03,5.323341534244241391e-01,3.576165479686100923e+01,4.462333959768012903e+01
2.464000000000000000e+03,5.324469638859046228e-01,3.577414466435804741e+01,4.464305687687632940e+01
2.465000000000000000e+03,5.325597637843859644e-01,3.578663169084819629e+01,4.466277601157457156e+01
2.466000000000000000e+03,5.326725531507754408e-01,3.579911587556289732e+01,4.468249700150409609e+01
2.467000000000000000e+03,5.327853320159472439e-01,3.581159721773458671e+01,4.470221984639265855e+01
2.468000000000000000e+03,5.328981004107501418e-01,3.582407571659594225e+01,4.472194454596760949e+01
2.469000000000000000e+03,5.330108583660050359e-01,3.583655137138047309e+01,4.474167109995510572e+01
2.470000000000000000e+03,5.331236059125007420e-01,3.584902418132214308e+01,4.476139950808055801e+01
2.471000000000000000e+03,5.332363430810065363e-01,3.586149414565557692e+01,4.478112977006843209e+01
2.472000000000000000e+03,5.333490699022556125e-01,3.587396126361590376e+01,4.480086188564241922e+01
2.473000000000000000e+03,5.334617864069529647e-01,3.588642553443900596e+01,4.482059585452506667e+01
2.474000000000000000e+03,5.335744926257827148e-01,3.589888695736127744e+01,4.484033167643822537e+01
2.475000000000000000e+03,5.336871885893924583e-01,3.591134553161978715e+01,4.486006935110265204e+01
2.476000000000000000e+03,5.337998743284074754e-01,3.592380125645192379e+01,4.487980887823858467e+01
2.477000000000000000e+03,5.339125498734244024e-01,3.593625413109604949e+01,4.489955025756500362e+01
2.478000000000000000e+03,5.340252152550081233e-01,3.594870415479083192e+01,4.491929348880013606e+01
2.479000000000000000e+03,5.341378705037020946e-01,3.596115132677567061e+01,4.493903857166137072e+01
2.480000000000000000e+03,5.342505156500156893e-01,3.597359564629065432e+01,4.495878550586497369e+01
2.481000000000000000e+03,5.343631507244333001e-01,3.598603711257619153e+01,4.497853429112667811e+01
2.482000000000000000e+03,5.344757757574112311e-01,3.599847572487347946e+01,4.499828492716113715e+01
2.483000000000000000e+03,5.345883907793809176e-01,3.601091148242423401e+01,4.501803741368210154e+01
2.484000000000000000e+03,5.347009958207408209e-01,3.602334438447088871e+01,4.503779175040236282e+01
2.485000000000000000e+03,5.348135909118676423e-01,3.603577443025628213e+01,4.505754793703405880e+01
2.486000000000000000e+03,5.349261760831029999e-01,3.604820161902407705e+01,4.507730597328810518e+01
2.487000000000000000e+03,5.350387513647688609e-01,3.606062595001817783e+01,4.509706585887506236e+01
2.488000000000000000e+03,5.351513167871556620e-01,3.607304742248344098e+01,4.511682759350404126e+01
2.489000000000000000e+03,5.352638723805240861e-01,3.608546603566526301e+01,4.513659117688337119e+01
2.490000000000000000e+03,5.353764181751138329e-01,3.609788178880937437e+01,4.515635660872082013e+01
2.491000000000000000e+03,5.354889542011318504e-01,3.611029468116228713e+01,4.517612388872312579e+01
2.492000000000000000e+03,5.356014804887592184e-01,3.612270471197119548e+01,4.519589301659588898e+01
2.493000000000000000e+03,5.357139970681522589e-01,3.613511188048360623e+01,4.521566399204425579e+01
2.494000000000000000e+03,5.358265039694326548e-01,3.614751618594798543e+01,4.523543681477196543e+01
2.495000000000000000e+03,5.359390012227047695e-01,3.615991762761299810e+01,4.525521148448246578e+01
2.496000000000000000e+03,5.360514888580393267e-01,3.617231620472820453e+01,4.527498800087789732e+01
2.497000000000000000e+03,5.361639669054809598e-01,3.618471191654364105e+01,4.529476636365963316e+01
2.498000000000000000e+03,5.362764353950462137e-01,3.619710476230996221e+01,4.531454657252817952e+01
2.499000000000000000e+03,5.363888943567290957e-01,3.620949474127829859e+01,4.533432862718323975e+01
2.500000000000000000e+03,5.365013438204934149e-01,3.622188185270048422e+01,4.535411252732358633e+01
2.501000000000000000e+03,5.366137838162714502e-01,3.623426609582897129e+01,4.537389827264695441e+01
2.502000000000000000e+03,5.367262143739780500e-01,3.624664746991675912e+01,4.539368586285040408e+01
2.503000000000000000e+03,5.368386355234929797e-01,3.625902597421730889e+01,4.541347529763017121e+01
2.504000000000000000e+03,5.369510472946742441e-01,3.627140160798495572e+01,4.543326657668125534e+01
2.505000000000000000e+03,5.370634497173474298e-01,3.628377437047442555e+01,4.545305969969811599e+01
2.506000000000000000e+03,5.371758428213204706e-01,3.629614426094097723e+01,4.547285466637436002e+01
2.507000000000000000e+03,5.372882266363655512e-01,3.630851127864054462e+01,4.549265147640257112e+01
2.508000000000000000e+03,5.374006011922306536e-01,3.632087542282975789e+01,4.551245012947440216e+01
2.509000000000000000e+03,5.375129665186385575e-01,3.633323669276570200e+01,4.553225062528069600e+01
2.510000000000000000e+03,5.376253226452837319e-01,3.634559508770607295e+01,4.555205296351144995e+01
2.511000000000000000e+03,5.377376696018373314e-01,3.635795060690918490e+01,4.557185714385578734e+01
2.512000000000000000e+03,5.378500074179367596e-01,3.637030324963395600e+01,4.559166316600188651e+01
2.513000000000000000e+03,5.379623361232026557e-01,3.638265301513965966e+01,4.561147102963737865e+01
2.514000000000000000e+03,5.380746557472211311e-01,3.639499990268657115e+01,4.563128073444848098e+01
2.515000000000000000e+03,5.381869663195567588e-01,3.640734391153522864e+01,4.565109228012093467e+01
2.516000000000000000e+03,5.382992678697412492e-01,3.641968504094705850e+01,4.567090566633926585e+01
2.517000000000000000e+03,5.384115604272872169e-01,3.643202329018355812e+01,4.569072089278773063e+01
2.518000000000000000e+03,5.385238440216800759e-01,3.644435865850732625e+01,4.571053795914915696e+01
2.519000000000000000e+03,5.386361186823689362e-01,3.645669114518143061e+01,4.573035686510552722e+01
2.520000000000000000e+03,5.387483844387890297e-01,3.646902074946936523e+01,4.575017761033831221e+01
2.521000000000000000e+03,5.388606413203477219e-01,3.648134747063516414e+01,4.577000019452793822e+01
2.522000000000000000e+03,5.389728893564177392e-01,3.649367130794383485e+01,4.578982461735378706e+01
2.523000000000000000e+03,5.390851285763519352e-01,3.650599226066055536e+01,4.580965087849462236e+01
2.524000000000000000e+03,5.391973590094782942e-01,3.651831032805131372e+01,4.582947897762823430e+01
2.525000000000000000e+03,5.393095806850914942e-01,3.653062550938263087e+01,4.584930891443146095e+01
2.526000000000000000e+03,5.394217936324693374e-01,3.654293780392153934e+01,4.586914068858056481e+01
2.527000000000000000e+03,5.395339978808557646e-01,3.655524721093576801e+01,4.588897429975062892e+01
2.528000000000000000e+03,5.396461934594720677e-01,3.656755372969364970e+01,4.590880974761588362e+01
2.529000000000000000e+03,5.397583803975143368e-01,3.657985735946408568e+01,4.592864703184984165e+01
2.530000000000000000e+03,5.398705587241519055e-01,3.659215809951625431e+01,4.594848615212527676e+01
2.531000000000000000e+03,5.399827284685274620e-01,3.660445594912040690e+01,4.596832710811381872e+01
