frame, lambda, x, y
4.434000000000000000e+03,7.219536572720492984e-01,5.396975579199178696e+01,8.773354567648752322e+01
4.435000000000000000e+03,7.220666881786278468e-01,5.397662982628569495e+01,8.775466070987042144e+01
4.436000000000000000e+03,7.221797188136079848e-01,5.398350146485408629e+01,8.777577436137097777e+01
4.437000000000000000e+03,7.222927491383657195e-01,5.399037070919020209e+01,8.779688662669910570e+01
4.438000000000000000e+03,7.224057791141584861e-01,5.399723756078966375e+01,8.781799750155774120e+01
4.439000000000000000e+03,7.225188087021228167e-01,5.400410202115059377e+01,8.783910698164271480e+01
4.440000000000000000e+03,7.226318378632755612e-01,5.401096409177347368e+01,8.786021506264286529e+01
4.441000000000000000e+03,7.227448665585139986e-01,5.401782377416135716e+01,8.788132174023992604e+01
4.442000000000000000e+03,7.228578947486148376e-01,5.402468106981960716e+01,8.790242701010861026e+01
4.443000000000000000e+03,7.229709223942341056e-01,5.403153598025609483e+01,8.792353086791649730e+01
4.444000000000000000e+03,7.230839494559057057e-01,5.403838850698117113e+01,8.794463330932403267e+01
4.445000000000000000e+03,7.231969758940443027e-01,5.404523865150758155e+01,8.796573432998465591e+01
4.446000000000000000e+03,7.233100016689416600e-01,5.405208641535049452e+01,8.798683392554461591e+01
4.447000000000000000e+03,7.234230267407671944e-01,5.405893180002765774e+01,8.800793209164289976e+01
4.448000000000000000e+03,7.235360510695685310e-01,5.406577480705918504e+01,8.802902882391146022e+01
4.449000000000000000e+03,7.236490746152723919e-01,5.407261543796765579e+01,8.805012411797507355e+01
4.450000000000000000e+03,7.237620973376809319e-01,5.407945369427809368e+01,8.807121796945131109e+01
4.451000000000000000e+03,7.238751191964736265e-01,5.408628957751804478e+01,8.809231037395045405e+01
4.452000000000000000e+03,7.239881401512072712e-01,5.409312308921748524e+01,8.811340132707567818e+01
4.453000000000000000e+03,7.241011601613144277e-01,5.409995423090882127e+01,8.813449082442285487e+01
4.454000000000000000e+03,7.242141791861047562e-01,5.410678300412698150e+01,8.815557886158065060e+01
4.455000000000000000e+03,7.243271971847620172e-01,5.411360941040933881e+01,8.817666543413042746e+01
4.456000000000000000e+03,7.244402141163469588e-01,5.412043345129579563e+01,8.819775053764624317e+01
4.457000000000000000e+03,7.245532299397956510e-01,5.412725512832860630e+01,8.821883416769495057e+01
4.458000000000000000e+03,7.246662446139182645e-01,5.413407444305259730e+01,8.823991631983604123e+01
4.459000000000000000e+03,7.247792580973988485e-01,5.414089139701512465e+01,8.826099698962157447e+01
4.460000000000000000e+03,7.248922703487984398e-01,5.414770599176588917e+01,8.828207617259648998e+01
4.461000000000000000e+03,7.250052813265503993e-01,5.415451822885707145e+01,8.830315386429826674e+01
4.462000000000000000e+03,7.251182909889617445e-01,5.416132810984348112e+01,8.832423006025697987e+01
4.463000000000000000e+03,7.252312992942132608e-01,5.416813563628234363e+01,8.834530475599531485e+01
4.464000000000000000e+03,7.253443062003589459e-01,5.417494080973332871e+01,8.836637794702862436e+01
4.465000000000000000e+03,7.254573116653258991e-01,5.418174363175864272e+01,8.838744962886482881e+01
4.466000000000000000e+03,7.255703156469134329e-01,5.418854410392292920e+01,8.840851979700438790e+01
4.467000000000000000e+03,7.256833181027939617e-01,5.419534222779343224e+01,8.842958844694035747e+01
4.468000000000000000e+03,7.257963189905094481e-01,5.420213800493980472e+01,8.845065557415824742e+01
4.469000000000000000e+03,7.259093182674767331e-01,5.420893143693422189e+01,8.847172117413622061e+01
4.470000000000000000e+03,7.260223158909826502e-01,5.421572252535133174e+01,8.849278524234487975e+01
4.471000000000000000e+03,7.261353118181848032e-01,5.422251127176834018e+01,8.851384777424733841e+01
4.472000000000000000e+03,7.262483060061110107e-01,5.422929767776491872e+01,8.853490876529913578e+01
4.473000000000000000e+03,7.263612984116618598e-01,5.423608174492323997e+01,8.855596821094839299e+01
4.474000000000000000e+03,7.264742889916054880e-01,5.424286347482799187e+01,8.857702610663558573e+01
4.475000000000000000e+03,7.265872777025814688e-01,5.424964286906639899e+01,8.859808244779361530e+01
4.476000000000000000e+03,7.267002645010983697e-01,5.425641992922815859e+01,8.861913722984786546e+01
4.477000000000000000e+03,7.268132493435341956e-01,5.426319465690547617e+01,8.864019044821611715e+01
4.478000000000000000e+03,7.269262321861358345e-01,5.426996705369312934e+01,8.866124209830850589e+01
4.479000000000000000e+03,7.270392129850191676e-01,5.427673712118832583e+01,8.868229217552756438e+01
4.480000000000000000e+03,7.271521916961676268e-01,5.428350486099089522e+01,8.870334067526815147e+01
4.481000000000000000e+03,7.272651682754334157e-01,5.429027027470308298e+01,8.872438759291749477e+01
4.482000000000000000e+03,7.273781426785352888e-01,5.429703336392976354e+01,8.874543292385513382e+01
4.483000000000000000e+03,7.274911148610615497e-01,5.430379413027821300e+01,8.876647666345297694e+01
4.484000000000000000e+03,7.276040847784656096e-01,5.431055257535833647e+01,8.878751880707515909e+01
4.485000000000000000e+03,7.277170523860684304e-01,5.431730870078252593e+01,8.880855935007809876e+01
4.486000000000000000e+03,7.278300176390577469e-01,5.432406250816569582e+01,8.882959828781054057e+01
4.487000000000000000e+03,7.279429804924866243e-01,5.433081399912528298e+01,8.885063561561339895e+01
4.488000000000000000e+03,7.280559409012741234e-01,5.433756317528133906e+01,8.887167132881985765e+01
4.489000000000000000e+03,7.281688988202063006e-01,5.434431003825632445e+01,8.889270542275539810e+01
4.490000000000000000e+03,7.282818542039326548e-01,5.435105458967530723e+01,8.891373789273757211e+01
4.491000000000000000e+03,7.283948070069672376e-01,5.435779683116594185e+01,8.893476873407612970e+01
4.492000000000000000e+03,7.285077571836913179e-01,5.436453676435831284e+01,8.895579794207311863e+01
4.493000000000000000e+03,7.286207046883477201e-01,5.437127439088511949e+01,8.897682551202262857e+01
4.494000000000000000e+03,7.287336494750448201e-01,5.437800971238157643e+01,8.899785143921093322e+01
4.495000000000000000e+03,7.288465914977536597e-01,5.438474273048547047e+01,8.901887571891643347e+01
4.496000000000000000e+03,7.289595307103087229e-01,5.439147344683714635e+01,8.903989834640952949e+01
4.497000000000000000e+03,7.290724670664087137e-01,5.439820186307942151e+01,8.906091931695291919e+01
4.498000000000000000e+03,7.291854005196137800e-01,5.440492798085769977e+01,8.908193862580127131e+01
4.499000000000000000e+03,7.292983310233458472e-01,5.441165180182004235e+01,8.910295626820119708e+01
4.500000000000000000e+03,7.294112585308911711e-01,5.441837332761690504e+01,8.912397223939157698e+01
4.501000000000000000e+03,7.295241829953946766e-01,5.442509255990137973e+01,8.914498653460314870e+01
4.502000000000000000e+03,7.296371043698657299e-01,5.443180950032910204e+01,8.916599914905876290e+01
4.503000000000000000e+03,7.297500226071725882e-01,5.443852415055830818e+01,8.918701007797318425e+01
4.504000000000000000e+03,7.298629376600450636e-01,5.444523651224971417e+01,8.920801931655321937e+01
4.505000000000000000e+03,7.299758494810735243e-01,5.445194658706666502e+01,8.922902685999764572e+01
4.506000000000000000e+03,7.300887580227076734e-01,5.445865437667505660e+01,8.925003270349712636e+01
4.507000000000000000e+03,7.302016632372581029e-01,5.446535988274334272e+01,8.927103684223430946e+01
4.508000000000000000e+03,7.303145650768934072e-01,5.447206310694253517e+01,8.929203927138374297e+01
4.509000000000000000e+03,7.304274634936426258e-01,5.447876405094623919e+01,8.931303998611184625e+01
4.510000000000000000e+03,7.305403584393940219e-01,5.448546271643058958e+01,8.933403898157706635e+01
4.511000000000000000e+03,7.306532498658921959e-01,5.449215910507432881e+01,8.935503625292949437e+01
4.512000000000000000e+03,7.307661377247409717e-01,5.449885321855879994e+01,8.937603179531120645e+01
4.513000000000000000e+03,7.308790219674018429e-01,5.450554505856788268e+01,8.939702560385609331e+01
4.514000000000000000e+03,7.309919025451953045e-01,5.451223462678797915e+01,8.941801767368991705e+01
4.515000000000000000e+03,7.311047794092959684e-01,5.451892192490822708e+01,8.943900799993011219e+01
4.516000000000000000e+03,7.312176525107375591e-01,5.452560695462022977e+01,8.945999657768601310e+01
4.517000000000000000e+03,7.313305218004092501e-01,5.453228971761815558e+01,8.948098340205865497e+01
4.518000000000000000e+03,7.314433872290577732e-01,5.453897021559880187e+01,8.950196846814095863e+01
4.519000000000000000e+03,7.315562487472836439e-01,5.454564845026156661e+01,8.952295177101740364e+01
4.520000000000000000e+03,7.316691063055429378e-01,5.455232442330842701e+01,8.954393330576424148e+01
4.521000000000000000e+03,7.317819598541491777e-01,5.455899813644391827e+01,8.956491306744950975e+01
4.522000000000000000e+03,7.318948093432683377e-01,5.456566959137516193e+01,8.958589105113291851e+01
4.523000000000000000e+03,7.320076547229211750e-01,5.457233878981195829e+01,8.960686725186569390e+01
4.524000000000000000e+03,7.321204959429835624e-01,5.457900573346658035e+01,8.962784166469094771e+01
4.525000000000000000e+03,7.322333329531846013e-01,5.458567042405399405e+01,8.964881428464323676e+01
4.526000000000000000e+03,7.323461657031063998e-01,5.459233286329168067e+01,8.966978510674888980e+01
4.527000000000000000e+03,7.324589941421849604e-01,5.459899305289980020e+01,8.969075412602573749e+01
4.528000000000000000e+03,7.325718182197079598e-01,5.460565099460106353e+01,8.971172133748319766e+01
4.529000000000000000e+03,7.326846378848166363e-01,5.461230669012076788e+01,8.973268673612236057e+01
4.530000000000000000e+03,7.327974530865036806e-01,5.461896014118683951e+01,8.975365031693580420e+01
4.531000000000000000e+03,7.329102637736133463e-01,5.462561134952984787e+01,8.977461207490757999e+01
4.532000000000000000e+03,7.330230698948417833e-01,5.463226031688288487e+01,8.979557200501339764e+01
4.533000000000000000e+03,7.331358713987349285e-01,5.463890704498174244e+01,8.981653010222032663e+01
4.534000000000000000e+03,7.332486682336917250e-01,5.464555153556469236e+01,8.983748636148709465e+01
4.535000000000000000e+03,7.333614603479584604e-01,5.465219379037279879e+01,8.985844077776368977e+01
4.536000000000000000e+03,7.334742476896348728e-01,5.465883381114951334e+01,8.987939334599182928e+01
4.537000000000000000e+03,7.335870302066666016e-01,5.466547159964110136e+01,8.990034406110434873e+01
4.538000000000000000e+03,7.336998078468519591e-01,5.467210715759632222e+01,8.992129291802579871e+01
4.539000000000000000e+03,7.338125805578357141e-01,5.467874048676661403e+01,8.994223991167191912e+01
4.540000000000000000e+03,7.339253482871122003e-01,5.468537158890598704e+01,8.996318503694993751e+01
4.541000000000000000e+03,7.340381109820246497e-01,5.469200046577111607e+01,8.998412828875846969e+01
4.542000000000000000e+03,7.341508685897625286e-01,5.469862711912127651e+01,9.000506966198734915e+01
4.543000000000000000e+03,7.342636210573648681e-01,5.470525155071829460e+01,9.002600915151798233e+01
4.544000000000000000e+03,7.343763683317153790e-01,5.471187376232677479e+01,9.004694675222282285e+01
4.545000000000000000e+03,7.344891103595472259e-01,5.471849375571376584e+01,9.006788245896584044e+01
4.546000000000000000e+03,7.346018470874393635e-01,5.472511153264905204e+01,9.008881626660223674e+01
4.547000000000000000e+03,7.347145784618147601e-01,5.473172709490506094e+01,9.010974816997836001e+01
4.548000000000000000e+03,7.348273044289446165e-01,5.473834044425679934e+01,9.013067816393193254e+01
4.549000000000000000e+03,7.349400249349451464e-01,5.474495158248187465e+01,9.015160624329195116e+01
4.550000000000000000e+03,7.350527399257756889e-01,5.475156051136060142e+01,9.017253240287845983e+01
4.551000000000000000e+03,7.351654493472433716e-01,5.475816723267583797e+01,9.019345663750289077e+01
4.552000000000000000e+03,7.352781531449966712e-01,5.476477174821320659e+01,9.021437894196766649e+01
4.553000000000000000e+03,7.353908512645302986e-01,5.477137405976078810e+01,9.023529931106655511e+01
4.554000000000000000e+03,7.355035436511812019e-01,5.477797416910946282e+01,9.025621773958434346e+01
4.555000000000000000e+03,7.356162302501306760e-01,5.478457207805261220e+01,9.027713422229706453e+01
4.556000000000000000e+03,7.357289110064010318e-01,5.479116778838638169e+01,9.029804875397172736e+01
4.557000000000000000e+03,7.358415858648598151e-01,5.479776130190946049e+01,9.031896132936654453e+01
4.558000000000000000e+03,7.359542547702138116e-01,5.480435262042323075e+01,9.033987194323070469e+01
4.559000000000000000e+03,7.360669176670141534e-01,5.481094174573168232e+01,9.036078059030458576e+01
4.560000000000000000e+03,7.361795744996521007e-01,5.481752867964147669e+01,9.038168726531955599e+01
4.561000000000000000e+03,7.362922252123598188e-01,5.482411342396189013e+01,9.040259196299794553e+01
4.562000000000000000e+03,7.364048697492108220e-01,5.483069598050485638e+01,9.042349467805314589e+01
4.563000000000000000e+03,7.365175080541189745e-01,5.483727635108500209e+01,9.044439540518956733e+01
4.564000000000000000e+03,7.366301400708369362e-01,5.484385453751954032e+01,9.046529413910251094e+01
4.565000000000000000e+03,7.367427657429591603e-01,5.485043054162829890e+01,9.048619087447836762e+01
4.566000000000000000e+03,7.368553850139171191e-01,5.485700436523384838e+01,9.050708560599431962e+01
4.567000000000000000e+03,7.369679978269826348e-01,5.486357601016136698e+01,9.052797832831856795e+01
4.568000000000000000e+03,7.370806041252654373e-01,5.487014547823864774e+01,9.054886903611017601e+01
4.569000000000000000e+03,7.371932038517127195e-01,5.487671277129627612e+01,9.056975772401906966e+01
4.570000000000000000e+03,7.373057969491115804e-01,5.488327789116723210e+01,9.059064438668616503e+01
4.571000000000000000e+03,7.374183833600833626e-01,5.488984083968750127e+01,9.061152901874299914e+01
4.572000000000000000e+03,7.375309630270897587e-01,5.489640161869532875e+01,9.063241161481221297e+01
4.573000000000000000e+03,7.376435358924255947e-01,5.490296023003201498e+01,9.065329216950699731e+01
4.574000000000000000e+03,7.377561018982260466e-01,5.490951667554115545e+01,9.067417067743161851e+01
4.575000000000000000e+03,7.378686609864576473e-01,5.491607095706930153e+01,9.069504713318080746e+01
4.576000000000000000e+03,7.379812130989263919e-01,5.492262307646541331e+01,9.071592153134037062e+01
4.577000000000000000e+03,7.380937581772718525e-01,5.492917303558132858e+01,9.073679386648667844e+01
4.578000000000000000e+03,7.382062961629664022e-01,5.493572083627145730e+01,9.075766413318676484e+01
4.579000000000000000e+03,7.383188269973207651e-01,5.494226648039278871e+01,9.077853232599858302e+01
4.580000000000000000e+03,7.384313506214763567e-01,5.494880996980514709e+01,9.079939843947059330e+01
4.581000000000000000e+03,7.385438669764095021e-01,5.495535130637085786e+01,9.082026246814203319e+01
4.582000000000000000e+03,7.386563760029301040e-01,5.496189049195501042e+01,9.084112440654273257e+01
4.583000000000000000e+03,7.387688776416798664e-01,5.496842752842535162e+01,9.086198424919315642e+01
4.584000000000000000e+03,7.388813718331348479e-01,5.497496241765223601e+01,9.088284199060450419e+01
4.585000000000000000e+03,7.389938585175999108e-01,5.498149516150878213e+01,9.090369762527836883e+01
4.586000000000000000e+03,7.391063376352151604e-01,5.498802576187070912e+01,9.092455114770710622e+01
4.587000000000000000e+03,7.392188091259500604e-01,5.499455422061636511e+01,9.094540255237356519e+01
4.588000000000000000e+03,7.393312729296053210e-01,5.500108053962689780e+01,9.096625183375115853e+01
4.589000000000000000e+03,7.394437289858130091e-01,5.500760472078600571e+01,9.098709898630380621e+01
4.590000000000000000e+03,7.395561772340338846e-01,5.501412676598015139e+01,9.100794400448592114e+01
4.591000000000000000e+03,7.396686176135596202e-01,5.502064667709839796e+01,9.102878688274248020e+01
4.592000000000000000e+03,7.397810500635111364e-01,5.502716445603248019e+01,9.104962761550888217e+01
4.593000000000000000e+03,7.398934745228379350e-01,5.503368010467691107e+01,9.107046619721097613e+01
4.594000000000000000e+03,7.400058909303183219e-01,5.504019362492878287e+01,9.109130262226503305e+01
4.595000000000000000e+03,7.401182992245590730e-01,5.504670501868788790e+01,9.111213688507781683e+01
4.596000000000000000e+03,7.402306993439944360e-01,5.505321428785665461e+01,9.113296898004644220e+01
4.597000000000000000e+03,7.403430912268872399e-01,5.505972143434026833e+01,9.115379890155844578e+01
4.598000000000000000e+03,7.404554748113243434e-01,5.506622646004659316e+01,9.117462664399158712e+01
4.599000000000000000e+03,7.405678500352237403e-01,5.507272936688603693e+01,9.119545220171421818e+01
4.600000000000000000e+03,7.406802168363250116e-01,5.507923015677190648e+01,9.121627556908475754e+01
4.601000000000000000e+03,7.407925751521977631e-01,5.508572883161996714e+01,9.123709674045217355e+01
4.602000000000000000e+03,7.409049249202347420e-01,5.509222539334878377e+01,9.125791571015555803e+01
4.603000000000000000e+03,7.410172660776533915e-01,5.509871984387964261e+01,9.127873247252432520e+01
4.604000000000000000e+03,7.411295985614974047e-01,5.510521218513638786e+01,9.129954702187814064e+01
4.605000000000000000e+03,7.412419223086340603e-01,5.511170241904563483e+01,9.132035935252696390e+01
4.606000000000000000e+03,7.413542372557541116e-01,5.511819054753667757e+01,9.134116945877087801e+01
4.607000000000000000e+03,7.414665433393720084e-01,5.512467657254148179e+01,9.136197733490018891e+01
4.608000000000000000e+03,7.415788404958264524e-01,5.513116049599465640e+01,9.138278297519545390e+01
4.609000000000000000e+03,7.416911286612771770e-01,5.513764231983353170e+01,9.140358637392736796e+01
4.610000000000000000e+03,7.418034077717068353e-01,5.514412204599817358e+01,9.142438752535667845e+01
4.611000000000000000e+03,7.419156777629201116e-01,5.515059967643122008e+01,9.144518642373439832e+01
4.612000000000000000e+03,7.420279385705439434e-01,5.515707521307808747e+01,9.146598306330155026e+01
4.613000000000000000e+03,7.421401901300243020e-01,5.516354865788685657e+01,9.148677743828926623e+01
4.614000000000000000e+03,7.422524323766294119e-01,5.517002001280829404e+01,9.150756954291873058e+01
4.615000000000000000e+03,7.423646652454477524e-01,5.517648927979583107e+01,9.152835937140125111e+01
4.616000000000000000e+03,7.424768886713870586e-01,5.518295646080561312e+01,9.154914691793810277e+01
4.617000000000000000e+03,7.425891025891752095e-01,5.518942155779646441e+01,9.156993217672061292e+01
4.618000000000000000e+03,7.427013069333584516e-01,5.519588457272988791e+01,9.159071514193006180e+01
4.619000000000000000e+03,7.428135016383009548e-01,5.520234550757012215e+01,9.161149580773772527e+01
4.620000000000000000e+03,7.429256866381878099e-01,5.520880436428403470e+01,9.163227416830484628e+01
4.621000000000000000e+03,7.430378618670202551e-01,5.521526114484121450e+01,9.165305021778266337e+01
4.622000000000000000e+03,7.431500272586163414e-01,5.522171585121391502e+01,9.167382395031225428e+01
4.623000000000000000e+03,7.432621827466112663e-01,5.522816848537712531e+01,9.169459536002455025e+01
4.624000000000000000e+03,7.433743282644587058e-01,5.523461904930849897e+01,9.171536444104054908e+01
4.625000000000000000e+03,7.434864637454262626e-01,5.524106754498836125e+01,9.173613118747093154e+01
4.626000000000000000e+03,7.435985891225984634e-01,5.524751397439976586e+01,9.175689559341633128e+01
4.627000000000000000e+03,7.437107043288753161e-01,5.525395833952845948e+01,9.177765765296715017e+01
4.628000000000000000e+03,7.438228092969708660e-01,5.526040064236285332e+01,9.179841736020361509e+01
4.629000000000000000e+03,7.439349039594144175e-01,5.526684088489404445e+01,9.181917470919579216e+01
4.630000000000000000e+03,7.440469882485504227e-01,5.527327906911580868e+01,9.183992969400350148e+01
4.631000000000000000e+03,7.441590620965348180e-01,5.527971519702468584e+01,9.186068230867624607e+01
4.632000000000000000e+03,7.442711254353376882e-01,5.528614927061988737e+01,9.188143254725326869e+01
4.633000000000000000e+03,7.443831781967431560e-01,5.529258129190323245e+01,9.190218040376365138e+01
4.634000000000000000e+03,7.444952203123467172e-01,5.529901126287931135e+01,9.192292587222605960e+01
4.635000000000000000e+03,7.446072517135556845e-01,5.530543918555542149e+01,9.194366894664885592e+01
4.636000000000000000e+03,7.447192723315896323e-01,5.531186506194147512e+01,9.196440962103007166e+01
4.637000000000000000e+03,7.448312820974791748e-01,5.531828889405017691e+01,9.198514788935736419e+01
4.638000000000000000e+03,7.449432809420651891e-01,5.532471068389682500e+01,9.200588374560801697e+01
4.639000000000000000e+03,7.450552687960008136e-01,5.533113043349943894e+01,9.202661718374899635e+01
4.640000000000000000e+03,7.451672455897455638e-01,5.533754814487883067e+01,9.204734819773663901e+01
4.641000000000000000e+03,7.452792112535729929e-01,5.534396382005830617e+01,9.206807678151712082e+01
4.642000000000000000e+03,7.453911657175613659e-01,5.535037746106409173e+01,9.208880292902590270e+01
4.643000000000000000e+03,7.455031089116009868e-01,5.535678906992490766e+01,9.210952663418817110e+01
4.644000000000000000e+03,7.456150407653878709e-01,5.536319864867230223e+01,9.213024789091845435e+01
4.645000000000000000e+03,7.457269612084285182e-01,5.536960619934042427e+01,9.215096669312094946e+01
4.646000000000000000e+03,7.458388701700338075e-01,5.537601172396622928e+01,9.217168303468912427e+01
4.647000000000000000e+03,7.459507675793238812e-01,5.538241522458920230e+01,9.219239690950603006e+01
4.648000000000000000e+03,7.460626533652247039e-01,5.538881670325167050e+01,9.221310831144413100e+01
4.649000000000000000e+03,7.461745274564680619e-01,5.539521616199856879e+01,9.223381723436524737e+01
4.650000000000000000e+03,7.462863897815920078e-01,5.540161360287751791e+01,9.225452367212064075e+01
4.651000000000000000e+03,7.463982402689393059e-01,5.540800902793893101e+01,9.227522761855094302e+01
4.652000000000000000e+03,7.465100788466586534e-01,5.541440243923572240e+01,9.229592906748615633e+01
4.653000000000000000e+03,7.466219054427003510e-01,5.542079383882373378e+01,9.231662801274546837e+01
4.654000000000000000e+03,7.467337199848215201e-01,5.542718322876128667e+01,9.233732444813759344e+01
4.655000000000000000e+03,7.468455224005823290e-01,5.543357061110955897e+01,9.235801836746040294e+01
4.656000000000000000e+03,7.469573126173449928e-01,5.543995598793227941e+01,9.237870976450111016e+01
4.657000000000000000e+03,7.470690905622756617e-01,5.544633936129593366e+01,9.239939863303622758e+01
4.658000000000000000e+03,7.471808561623414224e-01,5.545272073326970030e+01,9.242008496683135377e+01
4.659000000000000000e+03,7.472926093443119644e-01,5.545910010592544381e+01,9.244076875964142914e+01
4.660000000000000000e+03,7.474043500347584690e-01,5.546547748133768607e+01,9.246145000521056545e+01
4.661000000000000000e+03,7.475160781600521664e-01,5.547185286158367745e+01,9.248212869727205998e+01
4.662000000000000000e+03,7.476277936463653351e-01,5.547822624874332575e+01,9.250280482954833872e+01
4.663000000000000000e+03,7.477394964196708571e-01,5.548459764489920332e+01,9.252347839575104160e+01
4.664000000000000000e+03,7.478511864057402203e-01,5.549096705213664649e+01,9.254414938958083781e+01
4.665000000000000000e+03,7.479628635301445172e-01,5.549733447254362773e+01,9.256481780472753940e+01
4.666000000000000000e+03,7.480745277182538899e-01,5.550369990821079114e+01,9.258548363487007293e+01
4.667000000000000000e+03,7.481861788952361980e-01,5.551006336123147378e+01,9.260614687367642262e+01
4.668000000000000000e+03,7.482978169860575735e-01,5.551642483370171277e+01,9.262680751480357344e+01
4.669000000000000000e+03,7.484094419154811995e-01,5.552278432772020977e+01,9.264746555189759647e+01
4.670000000000000000e+03,7.485210536080676436e-01,5.552914184538838072e+01,9.266812097859349251e+01
4.671000000000000000e+03,7.486326519881736363e-01,5.553549738881026343e+01,9.268877378851534843e+01
4.672000000000000000e+03,7.487442369799528485e-01,5.554185096009263134e+01,9.270942397527615242e+01
4.673000000000000000e+03,7.488558085073525605e-01,5.554820256134492240e+01,9.273007153247783663e+01
4.674000000000000000e+03,7.489673664941182141e-01,5.555455219467922490e+01,9.275071645371134821e+01
4.675000000000000000e+03,7.490789108637868621e-01,5.556089986221040533e+01,9.277135873255637932e+01
4.676000000000000000e+03,7.491904415396924977e-01,5.556724556605582421e+01,9.279199836258170819e+01
4.677000000000000000e+03,7.493019584449615023e-01,5.557358930833570554e+01,9.281263533734487226e+01
4.678000000000000000e+03,7.494134615025137558e-01,5.557993109117285258e+01,9.283326965039225342e+01
4.679000000000000000e+03,7.495249506350621926e-01,5.558627091669275444e+01,9.285390129525910652e+01
4.680000000000000000e+03,7.496364257651132457e-01,5.559260878702358610e+01,9.287453026546948820e+01
4.681000000000000000e+03,7.497478868149632936e-01,5.559894470429620839e+01,9.289515655453622855e+01
4.682000000000000000e+03,7.498593337067029907e-01,5.560527867064413243e+01,9.291578015596101636e+01
4.683000000000000000e+03,7.499707663622126042e-01,5.561161068820352682e+01,9.293640106323418593e+01
4.684000000000000000e+03,7.500821847031621248e-01,5.561794075911327440e+01,9.295701926983485919e+01
4.685000000000000000e+03,7.501935886510139317e-01,5.562426888551490833e+01,9.297763476923086046e+01
4.686000000000000000e+03,7.503049781270194618e-01,5.563059506955260503e+01,9.299824755487875905e+01
4.687000000000000000e+03,7.504163530522188763e-01,5.563691931337324803e+01,9.301885762022375559e+01
4.688000000000000000e+03,7.505277133474413942e-01,5.564324161912637123e+01,9.303946495869963940e+01
4.689000000000000000e+03,7.506390589333050700e-01,5.564956198896416595e+01,9.306006956372900163e+01
4.690000000000000000e+03,7.507503897302163498e-01,5.565588042504150934e+01,9.308067142872293687e+01
4.691000000000000000e+03,7.508617056583686278e-01,5.566219692951587206e+01,9.310127054708119942e+01
4.692000000000000000e+03,7.509730066377414692e-01,5.566851150454749586e+01,9.312186691219204704e+01
4.693000000000000000e+03,7.510842925881031640e-01,5.567482415229917336e+01,9.314246051743239718e+01
4.694000000000000000e+03,7.511955634290063966e-01,5.568113487493646119e+01,9.316305135616761390e+01
4.695000000000000000e+03,7.513068190797910217e-01,5.568744367462748812e+01,9.318363942175169257e+01
4.696000000000000000e+03,7.514180594595804008e-01,5.569375055354309723e+01,9.320422470752698985e+01
4.697000000000000000e+03,7.515292844872845102e-01,5.570005551385674636e+01,9.322480720682449373e+01
4.698000000000000000e+03,7.516404940815952784e-01,5.570635855774457212e+01,9.324538691296348247e+01
4.699000000000000000e+03,7.517516881609918045e-01,5.571265968738533303e+01,9.326596381925193668e+01
4.700000000000000000e+03,7.518628666437340291e-01,5.571895890496048764e+01,9.328653791898598513e+01
4.701000000000000000e+03,7.519740294478651776e-01,5.572525621265412354e+01,9.330710920545030262e+01
4.702000000000000000e+03,7.520851764912127591e-01,5.573155161265291468e+01,9.332767767191802477e+01
4.703000000000000000e+03,7.521963076913832369e-01,5.573784510714629192e+01,9.334824331165043532e+01
4.704000000000000000e+03,7.523074229657674694e-01,5.574413669832621565e+01,9.336880611789737827e+01
4.705000000000000000e+03,7.524185222315353805e-01,5.575042638838748132e+01,9.338936608389683158e+01
4.706000000000000000e+03,7.525296054056394013e-01,5.575671417952724340e+01,9.340992320287531925e+01
4.707000000000000000e+03,7.526406724048113617e-01,5.576300007394552694e+01,9.343047746804748499e+01
4.708000000000000000e+03,7.527517231455613800e-01,5.576928407384487940e+01,9.345102887261622016e+01
4.709000000000000000e+03,7.528627575441810826e-01,5.577556618143056255e+01,9.347157740977280582e+01
4.710000000000000000e+03,7.529737755167392743e-01,5.578184639891041741e+01,9.349212307269660016e+01
4.711000000000000000e+03,7.530847769790844914e-01,5.578812472849492110e+01,9.351266585455532265e+01
4.712000000000000000e+03,7.531957618468407833e-01,5.579440117239722241e+01,9.353320574850471303e+01
4.713000000000000000e+03,7.533067300354128193e-01,5.580067573283301385e+01,9.355374274768890075e+01
4.714000000000000000e+03,7.534176814599783389e-01,5.580694841202079459e+01,9.357427684523987921e+01
4.715000000000000000e+03,7.535286160354950358e-01,5.581321921218145832e+01,9.359480803427810258e+01
4.716000000000000000e+03,7.536395336766946729e-01,5.581948813553871958e+01,9.361533630791186056e+01
4.717000000000000000e+03,7.537504342980853034e-01,5.582575518431876560e+01,9.363586165923777571e+01
4.718000000000000000e+03,7.538613178139488280e-01,5.583202036075049790e+01,9.365638408134030612e+01
4.719000000000000000e+03,7.539721841383433265e-01,5.583828366706541857e+01,9.367690356729212908e+01
4.720000000000000000e+03,7.540830331850987278e-01,5.584454510549763739e+01,9.369742011015389949e+01
4.721000000000000000e+03,7.541938648678214729e-01,5.585080467828388606e+01,9.371793370297432091e+01
4.722000000000000000e+03,7.543046790998892970e-01,5.585706238766349685e+01,9.373844433879008875e+01
4.723000000000000000e+03,7.544154757944524503e-01,5.586331823587840972e+01,9.375895201062581918e+01
4.724000000000000000e+03,7.545262548644342537e-01,5.586957222517318655e+01,9.377945671149417706e+01
